"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.419139462E1,1.271466226E0,1.106454585E0,3.639826693E-1,1.724340887E0
8.420141362E1,9.523880535E-1,1.326134477E0,7.266877951E-1,1.787106826E0
8.421143263E1,7.225512555E-1,1.495447038E0,7.950668892E-1,1.841351003E0
8.422145162E1,5.220284499E-1,1.505352221E0,7.435366201E-1,1.758250755E0
8.423147062E1,3.662084851E-1,1.374850554E0,6.753323579E-1,1.574927457E0
8.424148963E1,2.478659566E-1,1.153467368E0,5.873761281E-1,1.317928381E0
8.425150962E1,1.793877523E-1,8.670251369E-1,5.504685760E-1,1.042558491E0
8.426152863E1,1.185675001E-1,5.357493800E-1,5.444294985E-1,7.729742099E-1
8.427154717E1,5.724453360E-2,2.397375959E-1,4.720971751E-1,5.325662346E-1
8.428156617E1,7.025356516E-2,-1.912975073E-2,2.937407255E-1,3.026303432E-1
8.429158517E1,1.814676069E-1,-2.535639220E-1,-8.903409094E-3,3.119365730E-1
8.430160417E1,3.103300072E-1,-4.662259859E-1,-2.572137541E-1,6.163037389E-1
8.431162317E1,4.233714500E-1,-6.125829631E-1,8.045936845E-2,7.489826309E-1
8.432164217E1,5.805137627E-1,-6.915595508E-1,-2.918988526E-2,9.033841322E-1
8.433166217E1,4.867450351E-1,-7.911516666E-1,-4.698765488E-1,1.040973419E0
8.434168117E1,3.082092221E-1,-8.583683342E-1,-1.452255410E-1,9.235147966E-1
8.435170017E1,2.069021179E-1,-8.434088176E-1,2.021961325E-1,8.916446580E-1
8.436171917E1,2.749200001E-2,-8.088131815E-1,-5.522402823E-2,8.111622932E-1
8.437173817E1,-1.712798569E-1,-7.271269941E-1,-2.259896225E-1,7.804625324E-1
8.438175717E1,-3.203316696E-1,-5.213096809E-1,-1.521708637E-1,6.305014939E-1
8.439177617E1,-3.714717101E-1,-3.290561539E-1,-1.545249528E-1,5.197568131E-1
8.440179617E1,-2.869164401E-1,-2.935243785E-1,-1.623077430E-1,4.413857812E-1
8.441181517E1,-1.334312685E-1,-3.738575202E-1,-4.237521037E-2,3.992104799E-1
8.442183417E1,5.310441256E-2,-3.722992373E-1,5.124134347E-2,3.795424561E-1
8.443185317E1,1.536110330E-1,-3.118934065E-1,3.167831406E-2,3.491093841E-1
8.444187217E1,1.322165094E-1,-1.502272493E-1,-2.506233573E-2,2.016867682E-1
8.445189117E1,2.598488018E-2,7.597872019E-3,-4.674790442E-2,5.402136822E-2
8.446191017E1,-9.669423580E-2,1.921985632E-1,1.505935773E-2,2.156776465E-1
8.447192917E1,-1.780753447E-1,3.954302377E-1,3.044455156E-2,4.347444904E-1
8.448194917E1,-2.021734746E-1,6.495414591E-1,5.145769045E-2,6.822214558E-1
8.449196817E1,-1.399387810E-1,8.426767462E-1,4.246057972E-2,8.552718059E-1
8.450198717E1,-3.471974328E-2,8.909256309E-1,3.661760330E-2,8.923535114E-1
8.451200617E1,3.799696147E-2,8.169864196E-1,-2.153164074E-2,8.181529138E-1
8.452202517E1,2.314050213E-2,6.750885290E-1,-9.914538860E-2,6.827223542E-1
8.453204417E1,-5.715273231E-2,4.409952503E-1,-2.613508053E-1,5.157979150E-1
8.454206317E1,-1.340263689E-1,1.614036173E-1,-4.648793721E-1,5.100264952E-1
8.455208317E1,-1.539028090E-1,-9.997276962E-2,-1.727289431E-1,2.520236439E-1
8.456210217E1,-8.967523813E-2,-3.749638134E-1,-2.802482754E-1,4.766325687E-1
8.457212117E1,-7.382036671E-2,-6.655394411E-1,-4.380293964E-1,8.001636997E-1
8.458214017E1,-5.532167673E-2,-8.896638018E-1,-3.882783620E-1,9.722768405E-1
8.459215917E1,-3.928788051E-2,-9.694280094E-1,-1.083420356E-1,9.762541675E-1
8.460217817E1,-4.170292675E-2,-8.521802258E-1,1.781558901E-1,8.716018544E-1
8.461219717E1,-1.059135407E-2,-5.993431127E-1,1.863096862E-1,6.277225842E-1
8.462221717E1,-7.639840409E-2,-3.018835580E-1,1.730645733E-1,3.562607827E-1
8.463223617E1,-8.570059329E-2,-3.930849195E-2,1.825645445E-1,2.054739939E-1
8.464225517E1,-8.098539859E-2,1.688003451E-1,2.341763091E-1,2.998178364E-1
8.465227417E1,-1.483467847E-1,2.380249465E-1,6.422464728E-2,2.877280817E-1
8.466229317E1,-1.881329942E-1,1.734903967E-1,-1.193627214E-1,2.823834282E-1
8.467231217E1,-2.130485648E-1,1.334153348E-1,1.119430433E-1,2.751737405E-1
8.468233117E1,-3.014792231E-1,2.177105498E-1,3.381585145E-1,5.026318597E-1
8.469235017E1,-3.641499728E-1,2.510735929E-1,1.392295137E-1,4.637111269E-1
8.470237017E1,-3.569409406E-1,2.252575511E-1,-4.705502942E-2,4.246904463E-1
8.471238917E1,-2.713790725E-1,1.895597148E-1,-3.978401676E-2,3.334100395E-1
8.472240817E1,-2.251246731E-1,1.768642402E-1,3.858869970E-2,2.888791540E-1
8.473242717E1,-2.339709257E-1,1.299660623E-1,3.369399548E-2,2.697570328E-1
8.474244617E1,-2.363712077E-1,3.242631912E-2,-1.675534263E-2,2.391726479E-1
8.475246517E1,-1.970983838E-1,-9.575926602E-2,-7.050718814E-3,2.192426111E-1
8.476248417E1,-1.425150642E-1,-1.772098106E-1,2.777368963E-2,2.290965699E-1
8.477250417E1,-6.036899328E-2,-2.146132797E-1,1.026414388E-1,2.454354093E-1
8.478252317E1,-2.935009897E-3,-2.139683318E-1,1.309400623E-1,2.508712044E-1
8.479254217E1,4.283977166E-2,-1.967167068E-1,9.906162724E-2,2.243789534E-1
8.480256117E1,6.640127331E-2,-1.994771773E-1,4.363002285E-2,2.147180762E-1
8.481258017E1,7.207263395E-2,-1.934463590E-1,2.059506297E-2,2.074611169E-1
8.482259917E1,8.751556903E-2,-1.916267055E-1,6.215999544E-2,2.196443355E-1
8.483261817E1,9.022765383E-2,-1.739897490E-1,3.213176563E-2,1.986099510E-1
8.484263817E1,6.100648597E-2,-1.414400536E-1,1.462973356E-2,1.547291478E-1
8.485265717E1,-8.573479950E-4,-1.009703046E-1,4.038905740E-2,1.087520732E-1
8.486267617E1,-1.623143211E-2,-5.009777427E-2,6.307742357E-2,8.217060143E-2
8.487269517E1,-9.209949374E-3,-4.080362499E-2,8.639538869E-2,9.598917734E-2
8.488271417E1,-3.597850263E-2,-4.058026135E-2,1.860763822E-1,1.938185499E-1
8.489273317E1,-5.779811874E-2,6.526077390E-3,3.224909002E-1,3.276943590E-1
8.490275217E1,-6.419643447E-2,3.520783961E-2,1.601043659E-1,1.760516463E-1
8.491277117E1,-1.331074789E-2,3.574753761E-2,-7.465023279E-2,8.383149594E-2
8.492279117E1,4.748611540E-2,2.023078144E-2,-3.036773376E-1,3.080326948E-1
8.493281017E1,2.080000788E-2,2.730006516E-2,2.051600862E-1,2.080110450E-1
8.494282917E1,-1.506388932E-3,1.493671238E-1,3.007070982E-1,3.357641521E-1
8.495284817E1,6.881076470E-2,1.611328912E-1,-2.369085668E-1,2.946598021E-1
8.496286717E1,8.048590019E-2,2.928344071E-2,-2.382056254E-1,2.531351813E-1
8.497288617E1,1.449821506E-1,-1.476164675E-1,-4.403362691E-2,2.115405535E-1
8.498290517E1,1.448076113E-1,-3.157116383E-1,1.509926498E-2,3.476651703E-1
8.499292517E1,6.726870775E-2,-3.306793410E-1,1.101615429E-2,3.376318427E-1
8.500294417E1,-1.069324180E-2,-1.916740680E-1,6.678163469E-2,2.032561942E-1
8.501296317E1,-3.710847706E-2,9.071370363E-3,-5.633938462E-3,3.861437676E-2
8.502298217E1,1.661047786E-2,9.874076128E-2,-1.006514852E-1,1.419731220E-1
8.503300117E1,1.548917194E-1,6.312946379E-2,2.330232382E-2,1.688779803E-1
8.504302017E1,2.617893465E-1,2.204458773E-2,1.715749951E-1,3.137795480E-1
8.505303917E1,2.509895392E-1,7.889063358E-3,8.443964124E-2,2.649302533E-1
8.506305917E1,1.901292336E-1,-1.254578590E-2,4.393363953E-2,1.955420336E-1
8.507307817E1,1.204121505E-1,-4.816585422E-2,3.982597053E-2,1.356655572E-1
8.508309717E1,3.498506069E-2,-9.449275911E-2,-4.403976649E-3,1.008574787E-1
8.509311617E1,-1.797916487E-2,-1.124518973E-1,-6.353993833E-2,1.304070678E-1
8.510313517E1,-3.809797212E-2,-8.920687616E-2,-6.703189552E-2,1.179092755E-1
8.511315417E1,-2.964684516E-2,-3.286018252E-2,-3.558556974E-2,5.678960994E-2
8.512317317E1,-9.939389527E-3,-2.977577627E-2,-3.237895668E-4,3.139256530E-2
8.513319217E1,1.090052560E-2,-2.968631387E-2,2.491264701E-2,4.025839876E-2
8.514321217E1,3.610436395E-2,-4.158715189E-2,6.092974126E-2,8.213068652E-2
8.515323117E1,3.812150717E-2,-5.167593777E-2,1.110726853E-1,1.282996230E-1
8.516325017E1,3.797211081E-2,-6.286458492E-2,-6.008481860E-2,9.488952873E-2
8.517326917E1,2.582247376E-2,-4.871198416E-2,1.317225659E-1,1.427952797E-1
8.518328817E1,2.152257755E-2,4.285424352E-3,1.835973090E-1,1.849041862E-1
8.519330717E1,-4.670609683E-3,-7.375151575E-2,-2.044793241E-1,2.174233075E-1
8.520332617E1,1.132386401E-2,-1.349350262E-1,-1.149200070E-1,1.776015180E-1
8.521334617E1,2.670920402E-2,-6.282423913E-2,2.517162019E-1,2.608089586E-1
8.522336517E1,2.098097920E-2,6.275933504E-2,2.890992057E-1,2.965759370E-1
8.523338417E1,-2.200453430E-3,8.298076093E-2,6.309671938E-2,1.042681384E-1
8.524340317E1,8.244150147E-2,3.970785677E-2,-5.674781263E-2,1.076737168E-1
8.525342217E1,1.597666892E-1,8.350408673E-3,9.672888055E-2,1.869534719E-1
8.526344117E1,1.701840886E-1,5.017554224E-2,2.546341087E-1,3.103526033E-1
8.527346029E1,1.599688567E-1,1.255479062E-1,3.174967933E-1,3.770365043E-1
8.528348029E1,1.208004056E-1,1.809403342E-1,2.534627652E-1,3.340292141E-1
8.529349929E1,9.060772285E-2,2.140987247E-1,1.810995246E-1,2.946948612E-1
8.530351829E1,1.057381243E-1,1.924359602E-1,1.316589774E-1,2.560199915E-1
8.531353729E1,1.102301015E-1,1.355220866E-1,3.199245572E-2,1.775962513E-1
8.532355629E1,1.071604595E-1,8.879874051E-2,7.339308143E-2,1.573376140E-1
8.533357529E1,1.334536341E-1,6.726753831E-2,1.239883076E-1,1.941852069E-1
8.534359429E1,1.657375735E-1,5.894695044E-2,1.250251651E-1,2.158123679E-1
8.535361429E1,1.988478707E-1,4.827870548E-2,1.587739782E-1,2.589990062E-1
8.536363329E1,2.181717490E-1,7.854389369E-2,1.241357305E-1,2.630166057E-1
8.537365229E1,2.315172878E-1,1.210958362E-2,9.702694237E-2,2.513187699E-1
8.538367129E1,2.776515269E-1,-7.910464168E-2,1.045335978E-1,3.070426482E-1
8.539369029E1,3.267488426E-1,-1.559358859E-1,9.433371484E-2,3.741385524E-1
8.540370929E1,3.355753608E-1,-1.878768861E-1,9.936363593E-2,3.972174206E-1
8.541372829E1,3.257134469E-1,-1.778494960E-1,7.288788199E-2,3.781961608E-1
8.542374729E1,2.929552983E-1,-1.491835213E-1,7.371000051E-2,3.369149655E-1
8.543376729E1,2.609780453E-1,-1.002212763E-1,6.423107922E-2,2.868439923E-1
8.544378629E1,2.269566058E-1,-7.254874349E-2,2.417136624E-2,2.394929561E-1
8.545380529E1,2.623017088E-1,-5.680979311E-2,-2.281335041E-2,2.693510497E-1
8.546382429E1,2.768447573E-1,-7.234759927E-2,-1.820238233E-2,2.867202844E-1
8.547384329E1,3.190433818E-1,-1.000826973E-1,1.392163575E-2,3.346625729E-1
8.548386229E1,3.339176752E-1,-1.418224615E-1,4.987163320E-2,3.661991319E-1
8.549388129E1,3.325115660E-1,-1.455956697E-1,8.371926427E-2,3.725197388E-1
8.550390129E1,3.475314550E-1,-1.609036803E-1,1.389199036E-1,4.073902873E-1
8.551392029E1,3.023339398E-1,-1.062187654E-1,2.183350325E-1,3.877607815E-1
8.552393929E1,2.296800926E-1,-7.511917949E-2,1.508324361E-1,2.848618259E-1
8.553395829E1,2.211010578E-1,-3.650942981E-2,-8.824427828E-2,2.408436607E-1
8.554397729E1,2.232059093E-1,-4.839623451E-2,-2.682351708E-1,3.522970058E-1
8.555399629E1,1.818742807E-1,-8.602306724E-2,1.764396592E-1,2.675989078E-1
8.556401529E1,2.336820732E-1,-1.095709741E-2,8.642067790E-2,2.493910642E-1
8.557403529E1,2.724181227E-1,-3.744381487E-2,-1.664147542E-1,3.214149083E-1
8.558405429E1,2.923352011E-1,-1.185043502E-1,-1.827488780E-1,3.645549385E-1
8.559407329E1,3.134043270E-1,-2.030568427E-1,-7.188164927E-2,3.802911057E-1
8.560409229E1,2.757405107E-1,-2.170568311E-1,1.709035885E-1,3.903261889E-1
8.561411129E1,1.427398896E-1,-7.333636343E-2,2.452485236E-1,2.930865685E-1
8.562413029E1,2.727316797E-2,1.359945416E-1,2.956222864E-1,3.265438367E-1
8.563414929E1,-1.838671580E-2,2.452398258E-1,1.474773037E-1,2.867580838E-1
8.564416829E1,1.073592648E-2,1.614287603E-1,6.609400213E-2,1.747653338E-1
8.565418829E1,1.307156754E-1,-3.734090388E-2,1.219593968E-1,1.826335822E-1
8.566420729E1,2.162556164E-1,-2.025931585E-1,9.603518151E-2,3.115015820E-1
8.567422629E1,2.478497306E-1,-3.522076195E-1,2.108973742E-2,4.311896024E-1
8.568424529E1,2.141187514E-1,-3.853104615E-1,7.177457213E-2,4.466123383E-1
8.569426429E1,8.122776568E-2,-3.509995848E-1,1.681817096E-1,3.975974672E-1
8.570428329E1,-3.779640198E-2,-2.373975402E-1,3.051300783E-1,3.884462959E-1
8.571430229E1,-1.439635657E-1,-8.758778214E-2,4.102156533E-1,4.434794359E-1
8.572432229E1,-1.870038968E-1,-1.765976071E-2,4.442365082E-1,4.823156640E-1
8.573434129E1,-1.005908203E-1,4.169649482E-3,4.542182900E-1,4.652420382E-1
8.574436029E1,8.075969607E-2,3.374720514E-2,5.137211645E-1,5.211242051E-1
8.575437929E1,2.038003162E-1,2.083596826E-2,4.779126696E-1,5.199704090E-1
8.576439829E1,1.809879890E-1,-3.076337099E-2,2.066230595E-1,2.763984911E-1
8.577441729E1,5.483723491E-2,-2.801517963E-2,8.053589389E-2,1.013804854E-1
8.578443629E1,-1.386806063E-1,5.324591517E-2,1.875817479E-1,2.392788127E-1
8.579445629E1,-4.175052309E-1,1.656574667E-1,6.743566038E-1,8.102529501E-1
8.580447529E1,-6.959920326E-1,2.383366030E-1,6.754079331E-1,9.986917051E-1
8.581449429E1,-8.704406418E-1,1.324259859E-1,2.932643236E-1,9.280126702E-1
8.582451329E1,-9.135872461E-1,-2.225040972E-2,1.900100966E-1,9.334026857E-1
8.583453229E1,-8.467098632E-1,-7.278497100E-2,3.092873025E-1,9.043637985E-1
8.584455129E1,-7.186834686E-1,-1.300245345E-1,3.323376113E-1,8.024092444E-1
8.585457029E1,-7.396993849E-1,-1.881908816E-1,3.403051735E-1,8.356904924E-1
8.586458929E1,-8.924991167E-1,-1.456898099E-1,3.774366009E-1,9.799176402E-1
8.587460929E1,-9.222482881E-1,-1.094692326E-1,5.452943748E-1,1.076973246E0
8.588462829E1,-9.680509901E-1,-1.192095244E-1,5.434180033E-1,1.116528887E0
8.589464729E1,-1.050057897E0,-1.869460094E-1,3.897888440E-1,1.135564063E0
8.590466629E1,-1.081548077E0,-3.372720766E-1,2.345230490E-1,1.156935503E0
8.591468529E1,-1.180687765E0,-3.986152160E-1,5.335584283E-3,1.246172603E0
8.592470429E1,-1.303269086E0,-3.999226534E-1,-9.201529384E-2,1.366351073E0
8.593472329E1,-1.213292862E0,-4.388814819E-1,1.103346205E-1,1.294940251E0
8.594474329E1,-1.071464408E0,-5.193923789E-1,2.448620957E-1,1.215632291E0
8.595476229E1,-9.262004212E-1,-6.826776302E-1,1.742477573E-1,1.163726019E0
8.596478129E1,-7.684773338E-1,-9.116768146E-1,-9.561060056E-2,1.196182851E0
8.597480029E1,-6.103107351E-1,-1.229439071E0,-4.429465393E-1,1.442290283E0
8.598481929E1,-3.782585733E-1,-1.558106385E0,-6.897674523E-1,1.745438110E0
8.599483829E1,-1.783843701E-1,-1.829611319E0,-9.845518327E-1,2.085339511E0
8.600485729E1,2.009293333E-2,-1.944351817E0,-1.072208685E0,2.220481745E0
8.601487729E1,1.571636550E-1,-1.918082031E0,-9.261363941E-1,2.135759282E0
8.602489629E1,1.132598363E-1,-1.765053965E0,-8.765775870E-1,1.973988743E0
8.603491529E1,-1.181983946E-1,-1.431939259E0,-1.008800236E0,1.755590732E0
8.604493429E1,-3.307147166E-1,-7.442248374E-1,-1.059448233E0,1.336290908E0
8.605495329E1,-4.795197769E-1,2.958732051E-1,-7.938073258E-1,9.734527417E-1
8.606497229E1,-6.481998155E-1,1.438415635E0,-3.617309797E-1,1.618657420E0
8.607499129E1,-1.000893777E0,2.445749390E0,-1.826355151E-1,2.648930758E0
8.608501029E1,-1.526465201E0,3.146356337E0,-1.146581248E-1,3.498971377E0
8.609503029E1,-1.951491706E0,3.353244275E0,-9.700940073E-2,3.880976407E0
8.610504929E1,-2.153604223E0,3.079734916E0,-4.045039469E-1,3.779735671E0
8.611506829E1,-2.024437329E0,2.398575808E0,-8.600020462E-1,3.254399472E0
8.612508729E1,-1.735181272E0,1.639843444E0,-1.388803180E0,2.762012824E0
8.613510629E1,-1.536010050E0,1.042211811E0,-1.950196694E0,2.692359463E0
8.614512529E1,-1.566712610E0,5.987314939E-1,-2.276031032E0,2.827257516E0
8.615514429E1,-1.765282738E0,2.364187163E-1,-2.269340063E0,2.884791374E0
8.616516429E1,-1.956025637E0,-4.126613975E-2,-1.815227169E0,2.668855346E0
8.617518329E1,-2.001850558E0,-1.072847128E-1,-2.057245179E0,2.872485577E0
8.618520229E1,-1.898931523E0,-2.029305428E-1,-2.532657725E0,3.171983116E0
8.619522129E1,-1.459927249E0,-3.204233247E-1,-2.509998595E0,2.921327032E0
8.620524029E1,-9.223877442E-1,-3.816050810E-1,-2.437417107E0,2.633898962E0
8.621525929E1,-5.153751956E-1,-4.405385828E-1,-2.278320801E0,2.377063632E0
8.622527829E1,-2.265094399E-1,-3.717010671E-1,-1.981151122E0,2.028405280E0
8.623529829E1,-1.427276105E-1,-9.363906562E-2,-1.730131470E0,1.738532240E0
8.624531729E1,-2.164450662E-1,2.456777823E-1,-1.541436558E0,1.575827625E0
8.625533629E1,-2.001061915E-1,4.726631856E-1,-1.118555251E0,1.230698511E0
8.626535529E1,-1.382351947E-1,6.315618557E-1,-6.173425967E-1,8.939190278E-1
8.627537463E1,-1.714513265E-1,7.042480087E-1,-4.314398036E-1,8.435052574E-1
8.628539362E1,-1.885066313E-1,6.790365690E-1,-4.692373019E-1,8.466457687E-1
8.629541263E1,-2.091113421E-1,4.882214570E-1,-5.101368213E-1,7.364287616E-1
8.630543163E1,-7.387547672E-2,1.536695051E-1,-4.658517641E-1,4.960743583E-1
8.631545162E1,1.765211548E-1,-1.523456955E-1,-4.313350654E-1,4.903252672E-1
8.632547063E1,4.141720256E-1,-4.505583715E-1,-4.786647677E-1,7.769564163E-1
8.633548962E1,6.754769303E-1,-6.470107841E-1,-4.376746166E-1,1.032691197E0
8.634550862E1,8.680473764E-1,-7.725592750E-1,-2.921081829E-1,1.198199179E0
8.635552763E1,1.021689692E0,-9.132608253E-1,-1.498148744E-1,1.378528077E0
8.636554662E1,1.134121124E0,-1.008594999E0,4.128777444E-2,1.518288272E0
8.637556562E1,1.250542696E0,-1.087734724E0,1.884113216E-1,1.668089533E0
8.638558563E1,1.242978153E0,-1.211792175E0,1.516188866E-1,1.742533572E0
8.639560462E1,1.180016943E0,-1.328876236E0,4.744949721E-2,1.777808621E0
8.640562362E1,1.090194793E0,-1.421028355E0,5.009596163E-1,1.859786765E0
8.641564263E1,7.673178309E-1,-1.533513581E0,4.548755170E-1,1.774077871E0
8.642566162E1,4.795729865E-1,-1.733249205E0,2.055628862E-1,1.810082638E0
8.643568062E1,2.711633103E-1,-1.987939886E0,2.401122563E-1,2.020665342E0
8.644569963E1,5.205556825E-2,-2.248312306E0,3.689686632E-1,2.278981325E0
8.645571962E1,-4.867470816E-2,-2.439137358E0,1.891164958E-1,2.446942036E0
8.646573863E1,-1.878388792E-2,-2.601619202E0,-2.012903988E-2,2.601764879E0
8.647575763E1,4.331734300E-2,-2.676681663E0,-7.536768615E-2,2.678092868E0
8.648577662E1,2.873117119E-2,-2.643227988E0,-2.716762573E-3,2.643385530E0
8.649579563E1,2.930799901E-2,-2.499950740E0,4.170292675E-2,2.500470315E0
8.650581463E1,-2.421829015E-2,-2.170795183E0,3.572414875E-2,2.171224186E0
8.651583362E1,-1.699373361E-1,-1.592010296E0,-1.013317356E-1,1.604257960E0
8.652585262E1,-3.177739513E-1,-7.065863103E-1,-3.608702695E-1,8.546764589E-1
8.653587263E1,-3.598917380E-1,5.890748173E-1,-7.479857665E-1,1.017847685E0
8.654589162E1,-3.353566749E-1,2.258185329E0,-3.865466360E-1,2.315444533E0
8.655591063E1,-3.209646307E-1,4.121276051E0,8.954075217E-1,4.229620458E0
8.656592963E1,-1.352247557E-1,5.482069314E0,1.572369645E0,5.704709984E0
8.657594862E1,-5.346445486E-2,5.749503416E0,1.001580679E0,5.836335480E0
8.658596763E1,9.019827157E-2,4.959475000E0,2.768323320E-1,4.968014105E0
8.659598663E1,4.994580513E-1,3.653124577E0,-6.544963896E-2,3.687690494E0
8.660600662E1,8.093164806E-1,2.251538215E0,-1.781921428E-1,2.399201938E0
8.661602563E1,1.060546633E0,7.982396615E-1,7.054841101E-2,1.329256482E0
8.662604463E1,1.370876932E0,-3.298987377E-1,4.012680978E-1,1.465998918E0
8.663606362E1,1.711666548E0,-1.066502314E0,4.273793509E-1,2.061524355E0
8.664608263E1,1.990401564E0,-1.762536154E0,6.629682742E-2,2.659441172E0
8.665610163E1,2.169644305E0,-2.202756064E0,-1.861209673E-1,3.097439540E0
8.666612062E1,2.262179416E0,-2.273567600E0,-2.241647796E-1,3.215091786E0
8.667614063E1,2.182008827E0,-1.839645141E0,-1.942749826E-1,2.860629220E0
8.668615963E1,1.950996593E0,-1.201447865E0,-2.102542535E-1,2.300884945E0
8.669617862E1,1.587287938E0,-6.175244451E-1,-2.476224931E-1,1.721085802E0
8.670619763E1,1.283436646E0,-8.017994463E-2,-2.443130422E-1,1.308941294E0
8.671621663E1,9.957419416E-1,3.546622807E-1,-2.611086575E-1,1.088790650E0
8.672623562E1,7.278051250E-1,7.525378239E-1,-2.300686401E-1,1.071888546E0
8.673625463E1,3.851429388E-1,1.112291275E0,-1.999964100E-1,1.193953738E0
8.674627462E1,1.263393268E-1,1.327262405E0,1.108725643E-1,1.337863910E0
8.675629362E1,9.623976097E-2,1.404863727E0,-7.349197246E-2,1.410072783E0
8.676631263E1,1.496840429E-1,1.459231138E0,-1.136010944E-1,1.471280407E0
8.677633162E1,3.384868357E-1,1.383435436E0,4.056201073E-1,1.480876300E0
8.678635062E1,6.187210777E-1,1.105452957E0,6.800773734E-1,1.437827265E0
8.679636963E1,7.808798629E-1,7.660378754E-1,4.196079627E-1,1.171604980E0
8.680638862E1,8.592565262E-1,4.545730698E-1,1.468095517E-1,9.831131665E-1
8.681640762E1,9.106089668E-1,2.143302745E-1,2.043333630E-1,9.575480563E-1
8.682642763E1,9.744481364E-1,9.926233292E-3,1.678414748E-1,9.888470363E-1
8.683644662E1,1.113602075E0,-2.703664809E-1,-1.269285069E-1,1.152960737E0
8.684646562E1,1.285114359E0,-7.013273245E-1,-2.813581500E-1,1.490819016E0
8.685648463E1,1.381996144E0,-1.027451684E0,1.285795413E-2,1.722131131E0
8.686650362E1,1.342428035E0,-1.110010276E0,2.744711532E-1,1.763397363E0
8.687652262E1,1.253256535E0,-1.063898549E0,1.686594272E-1,1.652567114E0
8.688654163E1,1.197610192E0,-1.011627365E0,1.830938637E-2,1.567799518E0
8.689656162E1,1.206772340E0,-8.817770773E-1,-1.757094151E-1,1.504893383E0
8.690658063E1,1.190788245E0,-6.809509474E-1,-4.654138076E-1,1.448544390E0
8.691659963E1,1.162623084E0,-4.056611109E-1,-6.551851185E-1,1.394819312E0
8.692661862E1,1.178701904E0,-1.094364882E-1,-6.768345076E-1,1.363605322E0
8.693663762E1,1.172574314E0,1.732413054E-1,-5.882777687E-1,1.323258783E0
8.694665663E1,1.138690577E0,4.394539243E-1,-4.971888931E-1,1.317927455E0
8.695667562E1,1.100332842E0,7.013086134E-1,-2.537194580E-1,1.329262840E0
8.696669563E1,1.098417441E0,9.103728855E-1,-9.425368108E-2,1.429749426E0
8.697671463E1,1.063934948E0,1.070166764E0,2.427166061E-1,1.528439017E0
8.698673362E1,9.950383754E-1,1.150467162E0,5.876971402E-1,1.630663665E0
8.699675263E1,8.630661334E-1,1.072028518E0,4.238991612E-1,1.440075968E0
8.700677163E1,7.112449332E-1,8.694283426E-1,1.799783941E-1,1.137614706E0
8.701679062E1,5.516847968E-1,6.319939649E-1,7.401347101E-2,8.421701019E-1
8.702680963E1,4.310030897E-1,4.028088391E-1,2.752524143E-1,6.509858031E-1
8.703682963E1,3.819993295E-1,2.179777676E-1,2.150247775E-1,4.895645512E-1
8.704684862E1,3.417061664E-1,-1.075536847E-2,6.605365634E-2,3.481980293E-1
8.705686763E1,3.865284365E-1,-2.298265654E-1,-2.280077890E-2,4.502714270E-1
8.706688663E1,4.144819281E-1,-3.295467353E-1,-4.383832991E-2,5.313361634E-1
8.707690562E1,3.561620915E-1,-3.399103403E-1,-4.072892681E-2,4.940134819E-1
8.708692463E1,2.349143739E-1,-2.580528295E-1,-6.617769040E-2,3.551837730E-1
8.709694363E1,1.063490121E-1,-1.597582108E-1,4.066380344E-2,1.961793649E-1
8.710696262E1,8.934837878E-3,-1.032589048E-1,5.762833022E-2,1.185886048E-1
8.711698263E1,-2.138472944E-3,-1.419370669E-1,5.632089280E-2,1.527178673E-1
8.712700163E1,3.908439741E-2,-2.078790414E-1,-1.102382876E-2,2.118084295E-1
8.713702062E1,1.511002386E-1,-3.098883963E-1,-1.570328236E-2,3.451212733E-1
8.714703963E1,2.702846199E-1,-4.208609480E-1,8.573523805E-2,5.074724075E-1
8.715705863E1,3.944898592E-1,-4.782063460E-1,2.094940424E-1,6.543632876E-1
8.716707762E1,4.415258852E-1,-4.585474223E-1,2.739022923E-1,6.929886806E-1
8.717709663E1,4.351828256E-1,-3.908910441E-1,2.454333687E-1,6.343638062E-1
8.718711662E1,4.174087518E-1,-3.791065657E-1,1.338049056E-1,5.795305057E-1
8.719713562E1,3.756489609E-1,-3.036611116E-1,8.960390210E-2,4.912749452E-1
8.720715463E1,3.107929605E-1,-1.827354294E-1,7.883508503E-2,3.690521265E-1
8.721717362E1,1.955077949E-1,-7.046070278E-2,1.142247730E-1,2.371398475E-1
8.722719262E1,1.452990697E-1,6.903281271E-2,2.625750661E-2,1.629932684E-1
8.723721163E1,9.827181458E-2,1.676846963E-1,-4.614973426E-2,1.997631220E-1
8.724723062E1,1.991196200E-2,2.257569033E-1,-9.383845568E-2,2.452923182E-1
8.725725062E1,2.992312610E-2,2.327513427E-1,-2.382426091E-1,3.344071198E-1
8.726726963E1,8.617202505E-2,1.570796013E-1,-2.950120564E-1,3.451546501E-1
8.727728825E1,1.072917295E-1,1.218904728E-1,-8.935598016E-2,1.853464155E-1
8.728730725E1,1.120968251E-1,1.292468548E-1,5.693316936E-2,1.803103808E-1
8.729732625E1,3.383067414E-2,1.604780030E-1,1.648447037E-2,1.648315556E-1
8.730734525E1,4.437305778E-2,2.357568115E-1,-1.551272160E-1,2.856828584E-1
