"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.816801526E2,-1.690568186E0,-5.971730356E0,2.364926397E0,6.641721245E0
1.816901716E2,-1.375741523E0,-4.785126817E0,2.526343025E0,5.583234947E0
1.817001906E2,-1.217905292E0,-3.595492666E0,2.443291512E0,4.514480504E0
1.817102096E2,-7.865431836E-1,-2.196774362E0,2.267611772E0,3.253694965E0
1.817202286E2,-2.163139424E-1,-8.695821244E-1,2.156045143E0,2.334843775E0
1.817302476E2,1.986967932E-1,3.522158056E-1,2.048041077E0,2.087584403E0
1.817402656E2,4.210704245E-1,1.384631776E0,1.894688783E0,2.384187711E0
1.817502846E2,4.576242200E-1,2.126668586E0,1.744870985E0,2.788676022E0
1.817603036E2,2.374959196E-1,2.633544999E0,1.704650474E0,3.146076416E0
1.817703226E2,8.330528140E-3,2.788593278E0,1.703831863E0,3.267929755E0
1.817803416E2,-2.514152896E-1,2.558763789E0,1.539864242E0,2.996942385E0
1.817903606E2,-4.704524995E-1,1.804184117E0,1.190730504E0,2.212294062E0
1.818003786E2,-6.730456580E-1,6.592887676E-1,8.569457797E-1,1.273580860E0
1.818103976E2,-5.632347288E-1,-1.491548699E-1,1.027690105E0,1.181366787E0
1.818204166E2,-4.633626044E-1,-1.070882463E0,9.430576515E-1,1.500283936E0
1.818304356E2,-5.215378685E-1,-1.925208617E0,1.314427181E0,2.388754651E0
1.818404546E2,-4.341399747E-1,-2.282368829E0,1.498106936E0,2.764418452E0
1.818504736E2,-4.649920772E-1,-2.571493762E0,1.264355135E0,2.902997022E0
1.818604926E2,-5.527562260E-1,-2.546437274E0,1.148186163E0,2.847492528E0
1.818705106E2,-4.393415847E-1,-2.053937409E0,1.043311672E0,2.345246075E0
1.818805296E2,-3.227823108E-1,-1.551930556E0,1.011395230E0,1.880318373E0
1.818905486E2,-2.064137292E-1,-1.131363723E0,9.857154286E-1,1.514670066E0
1.819005676E2,-1.221400027E-1,-8.489759517E-1,9.411631536E-1,1.273368143E0
1.819105866E2,-6.876771457E-2,-6.560979420E-1,9.062546915E-1,1.120933126E0
1.819206056E2,3.522435799E-2,-4.728888881E-1,8.882581311E-1,1.006909710E0
1.819306226E2,1.739168049E-1,-3.053065181E-1,8.215016395E-1,8.934898257E-1
1.819406416E2,3.484393083E-1,-4.703324854E-2,8.024262679E-1,8.760764769E-1
1.819506606E2,4.426750823E-1,1.644266278E-1,7.066330880E-1,8.498986207E-1
1.819606796E2,4.122828633E-1,2.537305677E-1,5.509831309E-1,7.334430932E-1
1.819706986E2,4.127481555E-1,2.730702335E-1,4.544602185E-1,6.719095791E-1
1.819807176E2,4.323630790E-1,2.324718457E-1,5.055602056E-1,7.046787300E-1
1.819907366E2,4.539547998E-1,7.451691628E-2,6.496011007E-1,7.959958047E-1
1.820007546E2,3.534920336E-1,-1.809847730E-1,7.890086621E-1,8.833157843E-1
1.820107736E2,1.829487066E-1,-4.695682544E-1,9.024866726E-1,1.033656988E0
1.820207926E2,4.189113401E-2,-7.160886204E-1,1.072050152E0,1.289895077E0
1.820308116E2,-1.511198267E-2,-7.363620865E-1,1.380291973E0,1.564501015E0
1.820408306E2,-4.752090633E-2,-7.131819695E-1,1.391356659E0,1.564212297E0
1.820508496E2,-1.391950882E-1,-6.765497482E-1,1.322406292E0,1.491929367E0
1.820608676E2,-1.564998499E-1,-5.102163434E-1,1.243698092E0,1.353365384E0
1.820708866E2,-1.140513300E-1,-3.311956501E-1,1.190448083E0,1.240912931E0
1.820809056E2,-5.449787714E-2,-2.193945479E-1,1.225624421E0,1.246298202E0
1.820909246E2,1.934514754E-2,-1.872559118E-1,1.272925399E0,1.286770408E0
1.821009436E2,1.001552758E-1,-2.579674602E-1,1.222854522E0,1.253774889E0
1.821109626E2,1.805408232E-1,-3.767477989E-1,1.169997447E0,1.242347744E0
1.821209816E2,2.832209267E-1,-5.267499304E-1,1.164595131E0,1.309183487E0
1.821309996E2,3.002614673E-1,-6.210228342E-1,1.155037930E0,1.345339708E0
1.821410186E2,2.542802791E-1,-5.760168153E-1,1.164922063E0,1.324196830E0
1.821510376E2,3.333575850E-1,-4.740027827E-1,1.236618868E0,1.365661796E0
1.821610566E2,3.912680434E-1,-3.930796570E-1,1.352099038E0,1.461428789E0
1.821710756E2,3.567621620E-1,-3.645247793E-1,1.468600717E0,1.554652894E0
1.821810946E2,3.643372299E-1,-3.472076654E-1,1.560032458E0,1.639205921E0
1.821911126E2,2.345131087E-1,-5.023541772E-1,1.459564430E0,1.561308567E0
1.822011316E2,1.865834820E-1,-6.338516253E-1,1.380803604E0,1.530751408E0
1.822111506E2,2.330551786E-1,-6.657446784E-1,1.412992526E0,1.579265200E0
1.822211696E2,2.942875864E-1,-6.441813165E-1,1.471959357E0,1.633474549E0
1.822311886E2,3.458970121E-1,-5.944589335E-1,1.462664039E0,1.616295844E0
1.822412076E2,3.866080318E-1,-5.684405780E-1,1.454835786E0,1.609079745E0
1.822512266E2,4.111452144E-1,-5.005473876E-1,1.557504122E0,1.686833473E0
1.822612446E2,3.913621835E-1,-4.261152560E-1,1.650961924E0,1.749403854E0
1.822712636E2,2.701922339E-1,-3.980269861E-1,1.718361025E0,1.784430984E0
1.822812826E2,1.823319715E-1,-3.574806386E-1,1.789469599E0,1.833913521E0
1.822913016E2,2.980727814E-2,-3.383105421E-1,1.875726555E0,1.906224700E0
1.823013206E2,-7.259435177E-2,-3.640073007E-1,1.987380307E0,2.021744727E0
1.823113396E2,-1.032604397E-1,-4.033339190E-1,2.105282979E0,2.146056241E0
1.823213586E2,-1.744282901E-2,-3.707222432E-1,2.224639853E0,2.255385047E0
1.823313766E2,5.192568697E-2,-4.250610030E-1,2.017503408E0,2.062448335E0
1.823413956E2,-1.106998522E-1,-6.072432858E-1,1.903012587E0,2.000613849E0
1.823514146E2,-2.823430404E-2,-4.980354238E-1,2.516383170E0,2.565350018E0
1.823614336E2,3.760700335E-1,-4.771637875E-1,2.516020643E0,2.588334179E0
1.823714526E2,2.712402742E-1,-8.436579090E-1,2.322643865E0,2.485961480E0
1.823814716E2,3.057652321E-1,-1.167050450E0,2.401499416E0,2.687507874E0
1.823914896E2,4.026281601E-1,-1.225213289E0,2.618772594E0,2.919114067E0
1.824015086E2,4.482634856E-1,-1.304858213E0,2.798468056E0,3.120099128E0
1.824115276E2,5.373996835E-1,-1.546542932E0,2.967380083E0,3.389091031E0
1.824215466E2,6.312698603E-1,-1.855234988E0,3.147232250E0,3.707488278E0
1.824315656E2,6.392226584E-1,-2.205648097E0,3.378971440E0,4.085454335E0
1.824415846E2,5.803838814E-1,-2.458028542E0,3.538453077E0,4.347344010E0
1.824516036E2,5.043171606E-1,-2.588012146E0,3.437486866E0,4.332257912E0
1.824616216E2,4.061583435E-1,-2.571946921E0,3.128956777E0,4.070656714E0
1.824716406E2,2.830398092E-1,-2.287373461E0,2.926087046E0,3.724805267E0
1.824816596E2,6.170690931E-2,-1.825606561E0,2.852906803E0,3.387583842E0
1.824916786E2,-8.464721739E-3,-1.160657689E0,2.876149777E0,3.101521476E0
1.825016976E2,1.029897502E-1,-3.728249019E-1,2.959623166E0,2.984790543E0
1.825117166E2,1.961058554E-1,2.889723212E-1,2.755482542E0,2.777525256E0
1.825217356E2,2.375902425E-1,8.363360256E-1,2.405901492E0,2.558176902E0
1.825317536E2,2.522173448E-1,1.546213149E0,2.160044492E0,2.668366710E0
1.825417726E2,2.078024795E-1,2.410342745E0,1.984794084E0,3.129271732E0
1.825517916E2,8.178485915E-2,3.091986002E0,1.853685768E0,3.605997383E0
1.825618106E2,-3.313863790E-1,3.367045459E0,1.602282684E0,3.743544023E0
1.825718296E2,-8.821963958E-1,3.211027127E0,1.182054990E0,3.533584538E0
1.825818486E2,-1.141440888E0,3.173618980E0,7.770686477E-1,3.461008583E0
1.825918676E2,-1.138768199E0,3.409505600E0,3.532291281E-1,3.611965152E0
1.826018856E2,-1.369090900E0,3.499331111E0,-1.723291397E-2,3.757662185E0
1.826119046E2,-1.260135784E0,3.405123696E0,-9.443516403E-1,3.751614266E0
1.826219236E2,-1.251521228E0,3.015040737E0,-2.072783570E0,3.866937775E0
1.826319426E2,-9.830487328E-1,2.516006609E0,-2.947462712E0,3.998025826E0
1.826419616E2,-4.910606457E-1,2.299788854E0,-3.361566033E0,4.102474317E0
1.826519806E2,-4.466283117E-1,2.103569160E0,-3.591438206E0,4.186037321E0
1.826619996E2,-7.141140888E-1,1.816688388E0,-3.713219921E0,4.195034900E0
1.826720176E2,-1.005150696E0,1.666959321E0,-3.734235983E0,4.211128077E0
1.826820366E2,-1.508014458E0,1.358647335E0,-3.931979461E0,4.424985048E0
1.826920556E2,-1.806600479E0,1.029906346E0,-4.223369021E0,4.707585184E0
1.827020746E2,-1.554459916E0,9.086117041E-1,-4.363991050E0,4.720840893E0
1.827120936E2,-9.781002342E-1,9.911574322E-1,-4.463154564E0,4.675341890E0
1.827221126E2,-3.625545600E-1,1.312281838E0,-4.592666298E0,4.790210137E0
1.827321316E2,2.688589957E-1,1.940758703E0,-4.676959759E0,5.070777267E0
1.827421496E2,7.636753079E-1,2.683225867E0,-4.734844270E0,5.495602905E0
1.827521686E2,9.990350935E-1,3.384982377E0,-4.732161568E0,5.903349042E0
1.827621876E2,1.021641964E0,3.848197047E0,-4.594873037E0,6.079903868E0
1.827722066E2,9.158064106E-1,4.186515191E0,-4.348558493E0,6.105372371E0
1.827822256E2,6.178195102E-1,4.144219941E0,-4.128373986E0,5.882153656E0
1.827922446E2,3.389888191E-1,3.953500139E0,-3.899166641E0,5.563144548E0
1.828022636E2,8.418426409E-2,3.631019763E0,-3.725617188E0,5.203039010E0
1.828122816E2,-2.377789979E-1,3.140454158E0,-3.493165807E0,4.703317821E0
1.828223006E2,-4.663147174E-1,2.716139259E0,-3.246281160E0,4.258309906E0
1.828323196E2,-4.663712892E-1,2.388123325E0,-2.972585274E0,3.841470865E0
1.828423386E2,-4.254789327E-1,2.134678102E0,-2.636132392E0,3.418636703E0
1.828523576E2,-3.303310662E-1,2.005438848E0,-2.404011379E0,3.148042932E0
1.828623766E2,-2.358328253E-1,1.884600289E0,-2.184133852E0,2.894438815E0
1.828723956E2,-1.633510324E-1,1.729214627E0,-2.396243353E0,2.959535266E0
1.828824136E2,-2.855462913E-1,1.421224236E0,-2.652609846E0,3.022871815E0
1.828924326E2,-1.783582769E-1,1.476829503E0,-2.472779313E0,2.885736403E0
1.829024516E2,1.310999836E-1,1.641862487E0,-2.427481518E0,2.933524528E0
1.829124706E2,3.432284890E-1,1.603612926E0,-2.024310152E0,2.605227783E0
1.829224900E2,3.185276574E-1,1.503902696E0,-1.751739271E0,2.330616584E0
1.829325090E2,5.953868866E-2,1.174816722E0,-1.768394480E0,2.123901651E0
1.829425280E2,-1.759469582E-1,9.357831305E-1,-1.614226792E0,1.874133276E0
1.829525460E2,-2.838802003E-1,7.505807608E-1,-1.396747792E0,1.610858107E0
1.829625650E2,-3.386144511E-1,5.043913472E-1,-1.157004933E0,1.306801742E0
1.829725840E2,-3.080572676E-1,2.186987293E-1,-1.023750397E0,1.091234755E0
1.829826030E2,-1.401085695E-1,8.560323715E-3,-9.349206662E-1,9.453995676E-1
1.829926220E2,9.519011267E-2,-4.190933347E-2,-8.816285580E-1,8.877423411E-1
1.830026410E2,1.773266818E-1,-6.382235885E-2,-7.925830650E-1,8.146815087E-1
1.830126590E2,1.677219723E-1,-6.883576155E-2,-6.998041248E-1,7.229072106E-1
1.830226780E2,9.544453964E-2,-1.662527132E-1,-5.954652393E-1,6.255625276E-1
1.830326970E2,6.458870955E-2,-4.045706052E-1,-5.420374757E-1,6.794510292E-1
1.830427160E2,3.527749456E-2,-6.639413971E-1,-5.252050960E-1,8.472916105E-1
1.830527350E2,7.785640731E-3,-9.932138979E-1,-4.842400879E-1,1.104999062E0
1.830627540E2,-4.798956066E-2,-1.357490755E0,-4.362742084E-1,1.426681231E0
1.830727730E2,-1.139112892E-1,-1.749255958E0,-4.002249545E-1,1.798069021E0
1.830827910E2,-6.187625930E-2,-2.063969477E0,-3.300887722E-1,2.091113883E0
1.830928100E2,9.802623153E-2,-2.211126938E0,-2.197260851E-1,2.224178732E0
1.831028290E2,1.274883778E-1,-2.352703816E0,-2.505321407E-1,2.369437673E0
1.831128480E2,1.504731247E-1,-2.453837843E0,-4.963292062E-1,2.508048046E0
1.831228670E2,8.436296962E-2,-2.458667058E0,-8.685533068E-1,2.608935733E0
1.831328860E2,2.225991145E-2,-2.279834061E0,-1.103498232E0,2.532952269E0
1.831429050E2,2.430536981E-1,-1.784273179E0,-8.693298170E-1,1.999610014E0
1.831529230E2,4.621456526E-1,-1.493736143E0,-8.679381797E-1,1.788335246E0
1.831629420E2,5.516946640E-1,-1.530742586E0,-8.969751602E-1,1.857983935E0
1.831729610E2,7.347336370E-1,-1.462340688E0,-6.987188816E-1,1.779461120E0
1.831829800E2,9.919244407E-1,-1.302630424E0,-3.138767821E-1,1.667116898E0
1.831929990E2,1.030624676E0,-1.261696406E0,-8.301642895E-2,1.631243934E0
1.832030180E2,8.698956813E-1,-1.438647770E0,-4.694437087E-3,1.681204312E0
1.832130370E2,6.099819023E-1,-1.802677875E0,1.649499536E-1,1.910218293E0
1.832230550E2,4.190866104E-1,-2.148280479E0,2.874409354E-1,2.207569907E0
1.832330740E2,8.368359625E-2,-2.517185408E0,2.790042803E-1,2.533982776E0
1.832430930E2,-3.135875642E-1,-2.952066810E0,2.645289132E-1,2.980438081E0
1.832531120E2,-5.664703221E-1,-3.341404248E0,2.684556109E-1,3.399696956E0
1.832631310E2,-7.136190489E-1,-3.622010958E0,2.757608297E-1,3.701926467E0
1.832731500E2,-6.410673818E-1,-3.865445164E0,1.285919666E-1,3.920353249E0
1.832831690E2,-4.226684685E-1,-4.056209405E0,-7.490137070E-2,4.078859349E0
1.832931870E2,-2.068381640E-1,-4.112537972E0,-1.894880864E-1,4.122093683E0
1.833032060E2,-2.949810661E-3,-4.060442789E0,-1.050016674E-1,4.061801287E0
1.833132250E2,1.287350041E-1,-3.987126891E0,-1.482093751E-1,3.991956859E0
1.833232440E2,1.538110443E-1,-3.929986145E0,-1.988120565E-1,3.938016655E0
1.833332630E2,7.555201963E-2,-3.909713264E0,-2.210960877E-1,3.916688575E0
1.833432820E2,6.294308379E-3,-3.944428768E0,-2.971449745E-1,3.955610327E0
1.833533010E2,-5.764905129E-2,-3.980065209E0,-3.076921821E-1,3.992357318E0
1.833633190E2,-4.591467619E-2,-3.947235432E0,-2.953254671E-1,3.958534178E0
1.833733380E2,-8.816519469E-2,-3.871339742E0,-1.768678947E-1,3.876380625E0
1.833833570E2,-6.238178764E-2,-3.680819330E0,-3.349394761E-2,3.681500274E0
1.833933760E2,3.037332516E-2,-3.371066004E0,4.375003695E-2,3.371486706E0
1.834033950E2,7.377220027E-2,-3.042172403E0,-1.975048383E-1,3.049469368E0
1.834134140E2,5.134736080E-2,-2.664693702E0,-1.503763533E-1,2.669427303E0
1.834234330E2,3.366134243E-1,-2.028321342E0,1.367300483E-1,2.060604564E0
1.834334510E2,3.433869486E-1,-1.631955550E0,-1.090856552E-2,1.667726749E0
1.834434700E2,2.545701548E-1,-1.404891794E0,8.694692731E-2,1.430414864E0
1.834534890E2,1.396661180E-1,-9.262802356E-1,3.955711190E-1,1.016847191E0
1.834635080E2,-1.430500844E-1,-5.767471325E-1,5.476140018E-1,8.080728164E-1
1.834735270E2,-4.220485540E-1,-4.637812650E-1,5.164775419E-1,8.123835886E-1
1.834835460E2,-6.098616324E-1,-5.209453994E-1,4.315327013E-1,9.107885551E-1
1.834935650E2,-5.391796856E-1,-5.135463327E-1,3.142176747E-1,8.081938606E-1
1.835035830E2,-4.184188583E-1,-4.631199449E-1,1.133236988E-1,6.343474483E-1
1.835136020E2,-2.120219034E-1,-3.918973500E-1,-1.378656050E-2,4.457879425E-1
1.835236210E2,-3.884429611E-2,-3.451874524E-1,-7.569571495E-2,3.555180698E-1
1.835336400E2,2.315391418E-2,-3.465767509E-1,-9.517981608E-2,3.601537802E-1
1.835436590E2,-3.247375466E-2,-4.716264743E-1,-8.715097686E-2,4.807092351E-1
1.835536780E2,-1.111592606E-1,-6.721380240E-1,-1.131389451E-1,6.905985269E-1
1.835636970E2,-1.563664237E-1,-8.399110132E-1,-2.069376397E-1,8.790472998E-1
1.835737150E2,-1.210975538E-1,-9.539001435E-1,-2.465250438E-1,9.926553775E-1
1.835837340E2,-2.788168039E-2,-9.880917370E-1,-2.436932738E-1,1.018081078E0
1.835937530E2,4.667532586E-2,-1.006396446E0,-2.794881374E-1,1.045526667E0
1.836037720E2,1.183866202E-1,-1.021099854E0,-2.933893079E-1,1.068989050E0
1.836137910E2,1.515097995E-1,-9.657670677E-1,-2.701489645E-1,1.014219755E0
1.836238100E2,2.343711310E-1,-8.994514561E-1,-2.862113390E-1,9.725531756E-1
1.836338290E2,3.027242232E-1,-7.995342350E-1,-3.392998910E-1,9.197941967E-1
1.836438470E2,3.463659588E-1,-7.448259312E-1,-3.629788486E-1,8.980471534E-1
1.836538660E2,3.755136344E-1,-5.910675484E-1,-1.271705085E-1,7.117188171E-1
1.836638850E2,3.984833613E-1,-5.101695657E-1,-1.760396366E-1,6.708590974E-1
1.836739040E2,3.682654624E-1,-5.061232924E-1,-2.771672313E-1,6.845450402E-1
1.836839230E2,3.373469210E-1,-3.311196363E-1,-1.195233737E-1,4.875746050E-1
1.836939420E2,4.188553530E-1,-9.714096308E-2,5.258064821E-2,4.331753663E-1
1.837039610E2,3.798207300E-1,-3.344548881E-2,2.693636835E-2,3.822407038E-1
1.837139790E2,3.637419468E-1,-2.219018340E-2,-5.890251160E-2,3.691478213E-1
1.837239980E2,4.013652346E-1,8.604119360E-2,-8.333919525E-2,4.188586397E-1
1.837340170E2,3.470750433E-1,1.655487084E-1,-8.914255679E-2,3.947326386E-1
1.837440360E2,2.647501024E-1,1.825559199E-1,-6.247691453E-2,3.276013514E-1
1.837540550E2,2.201435580E-1,1.724267882E-1,-4.415122904E-2,2.830962989E-1
1.837640740E2,1.867418502E-1,9.469097972E-2,1.489008084E-2,2.099062047E-1
1.837740930E2,1.057231408E-1,-2.757780790E-2,1.077279317E-1,1.534380176E-1
1.837841110E2,5.506606204E-2,-1.199491972E-1,1.333644640E-1,1.876330498E-1
1.837941300E2,4.545197871E-2,-1.596237248E-1,1.282333861E-1,2.097365424E-1
1.838041490E2,5.997138262E-2,-1.085447878E-1,1.574273644E-1,2.004043731E-1
1.838141680E2,1.145747289E-2,-9.048917055E-2,2.007009995E-1,2.204551085E-1
1.838241870E2,-3.196469972E-2,-4.845119834E-2,2.033141202E-1,2.114376790E-1
1.838342060E2,-4.159621507E-2,-4.758230209E-2,6.917796984E-2,9.370118512E-2
1.838442250E2,-9.370629033E-2,-1.216717869E-1,-6.806334436E-2,1.679806876E-1
1.838542430E2,-1.252886370E-1,-2.115949470E-1,-3.059146285E-1,3.924964001E-1
1.838642620E2,-7.925376395E-2,-2.706448084E-1,-3.767093535E-1,4.705738076E-1
1.838742810E2,4.213298947E-2,-2.688929826E-1,-3.520352729E-1,4.449802897E-1
1.838843000E2,7.581682540E-2,-3.062414879E-1,-3.274991865E-1,4.547392188E-1
1.838943190E2,8.920236284E-2,-3.412815124E-1,-2.621423721E-1,4.394869230E-1
1.839043380E2,1.321098891E-1,-3.367797410E-1,-1.103666340E-1,3.782253438E-1
1.839143570E2,2.043289227E-1,-3.538717371E-1,5.739276052E-2,4.126371820E-1
1.839243750E2,2.578236004E-1,-3.254197705E-1,1.205491215E-1,4.323229425E-1
1.839343940E2,1.675755544E-1,-3.254589468E-1,-4.069293720E-1,5.473541872E-1
1.839444130E2,2.201421876E-2,-1.824202645E-1,-1.716217728E-1,2.514275475E-1
1.839544320E2,3.097385979E-1,2.568962502E-1,3.974491350E-1,5.655965854E-1
1.839644510E2,3.398365923E-1,1.824740589E-2,-7.644342765E-2,3.488057840E-1
1.839744700E2,7.339571267E-2,-3.881258959E-1,-5.598160811E-1,6.851442814E-1
1.839844880E2,-1.699471302E-2,-3.121857673E-1,-3.364273001E-1,4.592734500E-1
1.839945070E2,4.578634808E-2,3.503943980E-2,2.065792054E-1,2.144740546E-1
1.840045260E2,1.013084016E-1,6.315109849E-2,2.703278893E-1,2.955141642E-1
1.840145450E2,8.990708023E-2,-2.398937166E-1,1.268342936E-1,2.858657314E-1
1.840245640E2,1.459484030E-1,-3.918464792E-1,5.860956609E-2,4.222317857E-1
1.840345830E2,1.978188704E-1,-3.876896936E-1,2.770016089E-2,4.361225778E-1
1.840446020E2,1.579899214E-1,-2.700887382E-1,1.795153677E-2,3.134182500E-1
1.840546200E2,7.080916028E-2,-1.921237189E-1,7.653771400E-2,2.185943325E-1
1.840646390E2,-4.883716939E-2,-1.794142109E-1,1.309600159E-1,2.274314269E-1
1.840746580E2,-9.778247572E-2,-1.881821108E-1,1.224284166E-1,2.448726946E-1
1.840846770E2,-1.852717323E-1,-2.293184423E-1,1.341064757E-1,3.238782327E-1
1.840946960E2,-2.062739076E-1,-3.431853658E-1,1.305197205E-1,4.211419211E-1
1.841047150E2,-2.027637875E-1,-5.018209112E-1,8.852216721E-2,5.484282583E-1
1.841147340E2,-1.972442535E-1,-6.539794958E-1,4.476569831E-2,6.845425072E-1
1.841247520E2,-1.572336206E-1,-7.795817810E-1,3.579135519E-2,7.960849112E-1
1.841347710E2,-1.520674411E-1,-8.931165826E-1,3.580246489E-2,9.066772046E-1
1.841447900E2,-1.135847039E-1,-9.489294255E-1,1.554946404E-2,9.558296529E-1
1.841548090E2,-1.002927402E-1,-9.517676640E-1,-5.382910185E-3,9.570523996E-1
1.841648280E2,-1.516131856E-1,-9.692824137E-1,-1.286779390E-1,9.894710544E-1
1.841748470E2,-2.082745508E-1,-9.917632037E-1,-1.013726022E-1,1.018454194E0
1.841848660E2,-1.935337018E-1,-9.536557299E-1,1.087231278E-2,9.731560780E-1
1.841948840E2,-1.990340131E-1,-9.239892966E-1,1.144301017E-2,9.452521891E-1
1.842049030E2,-2.046778736E-1,-8.968944687E-1,1.697306736E-1,9.354791400E-1
1.842149220E2,-1.763787385E-1,-8.549132144E-1,3.555948750E-1,9.425676521E-1
1.842249410E2,-2.119448663E-1,-8.903140122E-1,4.050132028E-1,1.000807355E0
1.842349600E2,-2.617284258E-1,-1.018501351E0,2.960783692E-1,1.092478454E0
1.842449790E2,-3.185516675E-1,-1.212594413E0,2.653303472E-1,1.281507147E0
1.842549980E2,-3.325865200E-1,-1.409315212E0,1.885738742E-1,1.460254521E0
1.842650160E2,-2.819683435E-1,-1.572405751E0,1.672970259E-1,1.606223611E0
1.842750350E2,-2.406671936E-1,-1.637927311E0,2.681710707E-1,1.677093408E0
1.842850540E2,-2.462826037E-1,-1.648138888E0,5.225633971E-1,1.746450520E0
1.842950730E2,-2.844607192E-1,-1.652022024E0,8.466699560E-1,1.878016157E0
1.843050920E2,-3.053418937E-1,-1.681362183E0,1.100332404E0,2.032472352E0
1.843151110E2,-3.299933164E-1,-1.805855836E0,1.060963247E0,2.120295711E0
1.843251300E2,-3.987089176E-1,-2.037144790E0,6.604699051E-1,2.178336107E0
1.843351480E2,-3.906860992E-1,-2.237815384E0,1.079115343E-1,2.274224752E0
1.843451670E2,-3.511287352E-1,-2.360154923E0,-4.563357130E-1,2.429375420E0
1.843551860E2,-3.205408537E-1,-2.393709170E0,-1.051386385E0,2.634008990E0
1.843652050E2,-1.999085921E-1,-2.099693626E0,-1.423777131E0,2.544762874E0
1.843752240E2,-4.910002001E-2,-1.411187491E0,-1.315677316E0,1.929991644E0
1.843852430E2,9.997141745E-2,-5.294238621E-1,-9.324320912E-1,1.076899956E0
1.843952620E2,1.627945602E-1,1.629823655E-1,-3.736967218E-1,4.389926653E-1
1.844052800E2,1.459558582E-1,5.052532268E-1,1.758550107E-1,5.545348686E-1
1.844152990E2,2.104732683E-1,5.874481219E-1,6.161407015E-1,8.769399390E-1
1.844253180E2,2.485321372E-1,4.521441364E-1,9.251496765E-1,1.059294325E0
1.844353370E2,3.293561161E-2,2.537048399E-2,1.205871869E0,1.206588322E0
1.844453560E2,-2.485262351E-1,-5.901840341E-1,1.275244405E0,1.427000622E0
1.844553750E2,-6.002184409E-1,-1.309290403E0,1.035723448E0,1.774042445E0
1.844653930E2,-1.120135023E0,-2.188000615E0,3.225654522E-1,2.479132435E0
1.844754120E2,-1.526763994E0,-2.820566438E0,6.437056455E-1,3.271232227E0
1.844854310E2,-1.300893655E0,-2.901646854E0,1.085571254E0,3.360110670E0
1.844954500E2,-1.201692060E0,-3.366732633E0,7.733699915E-1,3.657465457E0
1.845054690E2,-9.514079140E-1,-3.855334743E0,4.593914679E-1,3.997477145E0
1.845154880E2,-4.533519519E-1,-3.872593970E0,4.768290344E-1,3.928088336E0
1.845255070E2,5.665895322E-2,-3.673560011E0,6.524925488E-1,3.731487628E0
1.845355260E2,3.159837531E-1,-3.534444811E0,5.283222467E-1,3.587655258E0
1.845455440E2,3.978748854E-1,-3.464554796E0,3.035769117E-1,3.500514720E0
1.845555630E2,5.685606286E-1,-3.309455062E0,1.321122828E-1,3.360536810E0
1.845655820E2,7.482089840E-1,-3.100252211E0,4.934699178E-2,3.189641921E0
1.845756010E2,7.924971110E-1,-2.861543725E0,5.705917686E-2,2.969804692E0
1.845856200E2,7.798910987E-1,-2.526620475E0,1.852164030E-1,2.650725611E0
1.845956390E2,7.772105158E-1,-2.137159660E0,4.774655038E-1,2.323678314E0
1.846056570E2,7.718016221E-1,-1.786895655E0,7.962796748E-1,2.103029992E0
1.846156760E2,6.543358836E-1,-1.552270280E0,9.249365455E-1,1.921771600E0
1.846256950E2,4.960819056E-1,-1.376919883E0,9.537925547E-1,1.746918962E0
1.846357140E2,3.479409794E-1,-1.244744743E0,1.032713594E0,1.654372923E0
1.846457330E2,1.389731133E-1,-1.191032220E0,1.035157730E0,1.584115779E0
1.846557520E2,-1.236773819E-2,-1.171331781E0,9.113493705E-1,1.484159283E0
1.846657710E2,-1.113100457E-1,-1.193741820E0,8.540071884E-1,1.471984285E0
1.846757890E2,-5.544889022E-2,-1.291893182E0,8.745540118E-1,1.561059670E0
1.846858080E2,9.469763093E-2,-1.317850142E0,7.821592337E-1,1.535405387E0
1.846958270E2,2.285227094E-1,-1.192416841E0,5.928047562E-1,1.351109925E0
1.847058460E2,4.221856712E-1,-1.003410857E0,4.149260241E-1,1.165005448E0
1.847158650E2,6.220344025E-1,-8.596020967E-1,1.402068758E-1,1.070280585E0
1.847258840E2,7.484822682E-1,-5.703947175E-1,-2.783391595E-2,9.414619304E-1
1.847359030E2,7.738414963E-1,-1.849187797E-1,-2.737824243E-1,8.414169195E-1
1.847459210E2,7.316343203E-1,8.662591517E-2,-4.523704237E-1,8.645413975E-1
1.847559400E2,7.056897128E-1,3.240275484E-1,-5.452084208E-1,9.488119123E-1
1.847659590E2,6.517722449E-1,5.721342641E-1,-6.661914057E-1,1.093597579E0
1.847759780E2,5.673750691E-1,7.932022852E-1,-8.841019303E-1,1.316328438E0
1.847859970E2,4.179912807E-1,9.777374876E-1,-1.070072624E0,1.508556504E0
1.847960160E2,2.322701534E-1,1.139849203E0,-1.174729013E0,1.653237395E0
1.848060350E2,2.648679055E-2,1.339355031E0,-1.282968577E0,1.854880540E0
1.848160530E2,-3.403407319E-1,1.395511690E0,-1.421757503E0,2.021058903E0
1.848260720E2,-6.265499879E-1,1.374219639E0,-1.572857156E0,2.180578854E0
1.848360910E2,-7.827620816E-1,1.403552197E0,-1.658355144E0,2.309289291E0
1.848461100E2,-8.185305230E-1,1.470233259E0,-1.811175633E0,2.472232842E0
