"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.346634946E1,3.830111609E0,3.044932289E0,-6.276398358E-1,4.933082134E0
8.347636846E1,2.520311914E0,2.802964565E0,-5.354293911E-1,3.807265046E0
8.348638746E1,1.098789543E0,2.981183605E0,-4.545040727E-1,3.209574441E0
8.349640646E1,-5.302760938E-1,3.014235576E0,-5.477933286E-1,3.109161683E0
8.350642546E1,-1.644224178E0,2.679046862E0,-5.060589731E-1,3.183843734E0
8.351644446E1,-1.786984094E0,1.590545568E0,3.516164660E-2,2.392568431E0
8.352646346E1,-1.558207835E0,4.356292605E-2,9.522331023E-1,1.826651928E0
8.353648346E1,-1.135909422E0,-1.759957532E0,1.519187464E0,2.587599521E0
8.354650246E1,-4.692771361E-1,-3.399420907E0,1.519593115E0,3.753058322E0
8.355652146E1,4.129596055E-5,-4.803756046E0,3.668497784E-1,4.817743342E0
8.356654046E1,-1.597364299E-2,-5.919546295E0,2.949161620E-1,5.926909737E0
8.357655946E1,-1.245340721E-1,-6.830680488E0,5.900894554E-1,6.857252382E0
8.358657846E1,-2.309252572E-1,-7.533754960E0,1.520384243E-1,7.538826564E0
8.359659746E1,-5.657940551E-1,-7.454319951E0,3.312010588E-1,7.483094479E0
8.360661646E1,-7.046633072E-1,-7.115884278E0,5.475566626E-1,7.171623090E0
8.361663546E1,-4.558499555E-1,-6.982381820E0,1.231368068E-1,6.998329639E0
8.362665446E1,-2.192068523E-1,-6.714375275E0,-3.498120153E-1,6.727053993E0
8.363667346E1,1.744091405E-1,-6.331914747E0,-3.431624155E-1,6.343604918E0
8.364669246E1,4.246439503E-1,-5.699519663E0,-3.702423330E-1,5.727296592E0
8.365671146E1,5.628282742E-1,-4.879968655E0,-4.024487968E-1,4.928776194E0
8.366673046E1,7.083470531E-1,-4.096955143E0,-1.609690230E-1,4.160854241E0
8.367674946E1,5.318530148E-1,-3.207220590E0,1.592487721E-1,3.254918080E0
8.368676846E1,2.293308677E-1,-2.287804985E0,1.918902688E-1,2.307263785E0
8.369678746E1,1.479053199E-2,-1.450497152E0,1.749253035E-2,1.450678027E0
8.370680646E1,-4.051104493E-2,-5.845864946E-1,-2.058393864E-1,6.210896613E-1
8.371682546E1,1.407611918E-1,1.430141240E-1,-4.043616403E-1,4.514145422E-1
8.372684446E1,3.669787826E-1,8.600125712E-1,-5.389647639E-1,1.079248844E0
8.373686346E1,7.008860790E-1,1.520526915E0,-6.286048456E-1,1.788403603E0
8.374688246E1,7.811697386E-1,2.179468943E0,-6.547535209E-1,2.406036826E0
8.375690146E1,5.531819033E-1,3.062578016E0,-6.049762472E-1,3.170392812E0
8.376692046E1,4.901972312E-1,3.953017159E0,5.328486494E-1,4.018776638E0
8.377693946E1,6.240893333E-1,4.611611862E0,1.643414923E0,4.935307900E0
8.378695846E1,8.605036642E-1,4.690175051E0,1.571342143E0,5.020689663E0
8.379697746E1,1.083738956E0,4.075349681E0,1.265133984E0,4.402672954E0
8.380699646E1,1.163567994E0,3.019944797E0,1.257109265E0,3.471927528E0
8.381701646E1,1.304619354E0,1.768558787E0,9.278093556E-1,2.385510855E0
8.382703546E1,1.410804206E0,4.747611666E-1,5.446821713E-1,1.585069506E0
8.383705446E1,1.410915888E0,-7.011571705E-1,2.154768404E-1,1.590199764E0
8.384707346E1,1.032423206E0,-1.645263813E0,8.547350205E-2,1.944247003E0
8.385709246E1,5.061745287E-1,-2.416050797E0,1.396993375E-1,2.472454248E0
8.386711146E1,-1.301772930E-2,-3.050110583E0,1.135937123E-1,3.052252866E0
8.387713046E1,-5.339812551E-1,-3.409091032E0,-7.090567589E-2,3.451385991E0
8.388714946E1,-8.974723198E-1,-3.549413098E0,-2.976572637E-1,3.673198845E0
8.389716846E1,-1.154141113E0,-3.374844475E0,-4.262714497E-1,3.592119748E0
8.390718746E1,-1.175906496E0,-3.025806046E0,-4.527288580E-1,3.277685424E0
8.391720646E1,-8.908512251E-1,-2.531262580E0,-4.489761150E-1,2.720750945E0
8.392722546E1,-5.730534464E-1,-1.769607192E0,-4.213071271E-1,1.907196781E0
8.393724446E1,-2.788428240E-1,-9.782222217E-1,-2.386645953E-1,1.044812339E0
8.394726346E1,-4.401732780E-2,-3.418007451E-1,1.963810766E-1,3.966494696E-1
8.395728246E1,-2.489954925E-1,3.871517497E-1,5.800028622E-1,7.404650922E-1
8.396730146E1,-4.925883769E-1,1.020475371E0,3.348442761E-1,1.181581136E0
8.397732046E1,-6.243009295E-1,1.374365820E0,-8.621041203E-1,1.738348806E0
8.398733946E1,-6.527908299E-1,1.928946742E0,1.153467441E0,2.340397090E0
8.399735846E1,-6.025061640E-1,1.932064478E0,1.312335048E0,2.412075891E0
8.400737746E1,-2.229098209E-1,1.199669727E0,-7.108763393E-1,1.412176126E0
8.401739629E1,-8.569635406E-2,6.576480389E-1,-3.341438162E-1,7.426283714E-1
8.402741529E1,-1.951378123E-1,3.416019398E-1,1.388609637E0,1.443262753E0
8.403743429E1,-3.028681561E-1,5.176423073E-2,1.367001836E0,1.401107660E0
8.404745329E1,-3.876850158E-1,-3.297677600E-1,3.096978136E-1,5.957845103E-1
8.405747229E1,-4.472733327E-1,-7.070295292E-1,4.509723179E-1,9.504315971E-1
8.406749129E1,-5.427522978E-1,-8.343204904E-1,7.268393111E-1,1.232463436E0
8.407751029E1,-5.397496064E-1,-7.981174546E-1,6.910941124E-1,1.185720111E0
8.408752929E1,-3.551899188E-1,-7.163201702E-1,7.057460654E-1,1.066467052E0
8.409754829E1,-1.581019869E-1,-5.202185905E-1,6.146370900E-1,8.206109752E-1
8.410756829E1,-1.179117349E-1,-2.242225939E-1,5.698147468E-1,6.235926511E-1
8.411758729E1,-1.339575179E-1,-2.595403612E-2,4.457496214E-1,4.661662295E-1
8.412760629E1,-1.220857698E-1,6.257748663E-2,4.147219563E-1,4.368239668E-1
8.413762529E1,-1.835552090E-1,1.518954599E-1,3.948998586E-1,4.612056416E-1
8.414764429E1,-2.621717544E-1,1.230061215E-1,4.490346237E-1,5.343188449E-1
8.415766329E1,-3.703183468E-1,-4.496918142E-2,4.648069032E-1,5.959893980E-1
8.416768229E1,-5.518976355E-1,-1.734845495E-1,2.071563256E-1,6.144929879E-1
8.417770129E1,-6.801095331E-1,-2.449837178E-1,-4.919730306E-2,7.245594341E-1
8.418772029E1,-6.387173858E-1,-2.956860942E-1,1.962080355E-1,7.306762337E-1
8.419773929E1,-5.750569949E-1,-4.138290864E-1,2.308925493E-1,7.451553056E-1
8.420775829E1,-5.486144239E-1,-4.389884859E-1,4.533288189E-1,8.361792241E-1
8.421777729E1,-5.343741149E-1,-3.908384192E-1,6.992942476E-1,9.629760170E-1
8.422779629E1,-3.892400828E-1,-4.128145945E-1,6.963203537E-1,8.982125397E-1
8.423781529E1,-3.222820084E-1,-4.331178814E-1,6.143283570E-1,8.178362442E-1
8.424783429E1,-3.379909918E-1,-3.152543861E-1,4.261660536E-1,6.286817508E-1
8.425785329E1,-1.508540708E-1,-1.499892676E-1,4.190792283E-1,4.699799258E-1
8.426787229E1,7.455623880E-2,-1.943789899E-2,5.257536014E-1,5.313692822E-1
8.427789129E1,1.482760334E-1,1.309460557E-1,5.897747290E-1,6.220666223E-1
8.428791029E1,1.008486825E-1,2.520442307E-1,5.891420603E-1,6.486795189E-1
8.429792929E1,3.640724972E-2,3.273002350E-1,5.075008965E-1,6.049860259E-1
8.430794829E1,-8.070429370E-2,2.686070538E-1,3.744240423E-1,4.678207946E-1
8.431796729E1,-2.410450333E-1,2.048460907E-1,3.911682753E-1,5.030678369E-1
8.432798629E1,-3.686637309E-1,1.361138248E-1,5.087312968E-1,6.428432563E-1
8.433800529E1,-2.939108795E-1,8.322868288E-2,5.332871906E-1,6.145777789E-1
8.434802429E1,-1.501084046E-1,6.029707253E-2,5.136393765E-1,5.385106120E-1
8.435804329E1,2.889986336E-4,2.437411845E-2,5.310149626E-1,5.315741450E-1
8.436806229E1,5.785249785E-2,7.874913096E-2,6.077139866E-1,6.155198020E-1
8.437808229E1,7.039448306E-2,1.262793928E-1,8.821343422E-1,8.939031636E-1
8.438810129E1,1.514690517E-1,9.598262966E-2,8.076747286E-1,8.273415293E-1
8.439812029E1,2.090018530E-1,-1.441777200E-1,-8.161836699E-1,8.547659168E-1
8.440813929E1,1.297321737E-2,-6.899480581E-2,3.315464099E-1,3.388976387E-1
8.441815829E1,-2.496878028E-2,1.339766675E-1,1.987168053E0,1.991835852E0
8.442817729E1,3.793251054E-1,-1.978697777E-1,1.113519629E-1,4.420851096E-1
8.443819629E1,3.900297493E-1,-3.793217432E-1,-3.608995787E-1,6.528833710E-1
8.444821529E1,1.768569311E-1,-3.096018827E-1,6.771285494E-1,7.652677782E-1
8.445823429E1,1.884936212E-1,-1.651633769E-1,1.108915020E0,1.136882275E0
8.446825329E1,1.415752704E-1,-1.512130898E-1,4.146740091E-1,4.635336984E-1
8.447827229E1,1.633311519E-1,-2.297236544E-1,3.315664367E-1,4.351853909E-1
8.448829129E1,1.485343342E-1,-2.815691614E-1,5.777155045E-1,6.596202281E-1
8.449831029E1,4.383043617E-2,-1.584431720E-1,8.028004897E-1,8.194595610E-1
8.450832929E1,8.079784915E-2,-6.468189955E-2,1.021963488E0,1.027191029E0
8.451834829E1,2.030797930E-1,-1.177085441E-1,1.039540364E0,1.065711440E0
8.452836729E1,3.004220465E-1,-1.717245376E-1,8.342444766E-1,9.031647521E-1
8.453838629E1,3.224957241E-1,-2.023925990E-1,6.283488838E-1,7.347030529E-1
8.454840529E1,2.601019862E-1,-2.514665258E-1,4.700787163E-1,5.931799527E-1
8.455842429E1,7.420730621E-2,-2.583896291E-1,5.197671854E-1,5.851750608E-1
8.456844329E1,-1.269965538E-1,-1.558382374E-1,5.821968837E-1,6.159276681E-1
8.457846229E1,-2.121023391E-1,-4.590005815E-2,5.355591993E-1,5.778562741E-1
8.458848129E1,-1.631402403E-1,-4.847107887E-2,4.242950177E-1,4.571547282E-1
8.459850029E1,-1.017247416E-1,-6.402057946E-2,5.995780246E-1,6.115066355E-1
8.460851929E1,1.040376078E-1,-1.270564878E-1,7.738183267E-1,7.910511853E-1
8.461853829E1,3.145084275E-1,-3.521222502E-1,8.084358899E-1,9.362020178E-1
8.462855829E1,3.444562581E-1,-5.094480193E-1,8.818934369E-1,1.075138797E0
8.463857729E1,3.059304160E-1,-6.061802620E-1,8.865503056E-1,1.116700217E0
8.464859629E1,1.830675513E-1,-6.333902800E-1,9.857798941E-1,1.185942231E0
8.465861529E1,1.476036036E-1,-5.794859684E-1,9.996959750E-1,1.164896070E0
8.466863429E1,6.308020100E-2,-5.453247803E-1,9.502156667E-1,1.097391471E0
8.467865329E1,4.972706079E-2,-4.812813967E-1,9.297470498E-1,1.048109794E0
8.468867229E1,3.030011071E-1,-5.944460696E-1,8.315860400E-1,1.066166564E0
8.469869129E1,4.440780486E-1,-8.012416220E-1,7.535400367E-1,1.186177068E0
8.470871029E1,5.054203109E-1,-1.051253361E0,7.333706510E-1,1.377830117E0
8.471872929E1,4.584578137E-1,-1.345426195E0,5.823057881E-1,1.536045326E0
8.472874829E1,2.924638398E-1,-1.594766673E0,2.030641517E-1,1.634029036E0
8.473876729E1,3.615976632E-2,-1.855856547E0,-7.427133322E-2,1.857694076E0
8.474878629E1,-1.921304432E-1,-1.863381913E0,6.523358434E-2,1.874396352E0
8.475880529E1,-4.115931112E-1,-1.718918265E0,2.231692180E-1,1.781542419E0
8.476882429E1,-5.372107454E-1,-1.523855735E0,2.676314458E-1,1.637790669E0
8.477884329E1,-3.895977862E-1,-1.374474578E0,4.172979471E-1,1.488322672E0
8.478886229E1,-5.916242033E-2,-1.247217531E0,5.154405382E-1,1.350825936E0
8.479888129E1,3.388020006E-1,-1.223018829E0,8.586949012E-1,1.532292004E0
8.480890029E1,8.382248224E-1,-1.255481400E0,1.197982513E0,1.927178378E0
8.481891929E1,1.241786637E0,-1.470275944E0,1.056089008E-1,1.927407233E0
8.482893829E1,1.259397573E0,-1.749893889E0,-9.177371612E-1,2.343171434E0
8.483895729E1,9.324195197E-1,-1.475777589E0,2.228479427E0,2.830803104E0
8.484897629E1,9.302874787E-1,-1.408180268E0,1.432358797E0,2.213607504E0
8.485899529E1,1.004542732E0,-1.558144392E0,2.649914280E-1,1.872736101E0
8.486901529E1,8.691773508E-1,-1.475336124E0,5.810576999E-1,1.808235050E0
8.487903429E1,8.036229005E-1,-1.425938846E0,1.754424604E0,2.399399311E0
8.488905329E1,9.162298952E-1,-1.596077034E0,1.874370878E0,2.626824187E0
8.489907229E1,1.235579963E0,-2.070838201E0,1.459353930E0,2.818641977E0
8.490909129E1,1.554031899E0,-2.738748103E0,1.763939194E0,3.609326502E0
8.491911029E1,1.767869985E0,-3.362993923E0,1.788192567E0,4.199133847E0
8.492912929E1,1.972110450E0,-3.941817986E0,1.643968654E0,4.704230181E0
8.493914829E1,2.129230689E0,-4.430820631E0,1.322430266E0,5.090640098E0
8.494916729E1,1.904921703E0,-4.567778209E0,7.507585162E-1,5.005693040E0
8.495918629E1,1.589369986E0,-4.378569912E0,3.545576155E-1,4.671582444E0
8.496920529E1,1.254655481E0,-3.889191291E0,2.071393687E-1,4.091805958E0
8.497922429E1,9.300475967E-1,-3.086072713E0,-7.878246009E-2,3.224133992E0
8.498924329E1,6.980783191E-1,-1.951333977E0,-6.372599673E-1,2.168206147E0
8.499926229E1,4.545341858E-1,-1.025151390E-1,-1.611686177E0,1.677689784E0
8.500928129E1,-5.852770507E-3,2.424672516E0,-2.524157043E0,3.500062834E0
8.501930029E1,-1.192209849E0,5.404918812E0,-2.698922718E0,6.157815808E0
8.502931929E1,-3.147676931E0,9.442701302E0,-3.337193961E0,1.049806370E1
8.503933829E1,-4.833093866E0,1.319038530E1,-4.390164356E0,1.471796873E1
8.504935729E1,-4.905561917E0,1.314355144E1,-4.468780755E0,1.472370482E1
8.505937629E1,-5.012517432E0,1.308620429E1,-4.562653417E0,1.473743125E1
8.506939529E1,-5.135516537E0,1.302503305E1,-4.666648487E0,1.475813756E1
8.507941429E1,-5.255913631E0,1.296573878E1,-4.775230112E0,1.478302516E1
8.508943329E1,-5.364088874E0,1.291174910E1,-4.882333853E0,1.480958805E1
8.509945329E1,-5.452349671E0,1.286500646E1,-4.983291879E0,1.483474658E1
8.510947229E1,-5.516253306E0,1.282672123E1,-5.073349525E0,1.485572965E1
8.511949129E1,-5.558212341E0,1.279796228E1,-5.145757935E0,1.487146219E1
8.512951029E1,-5.589747545E0,1.277656615E1,-5.201208251E0,1.488416902E1
8.513952929E1,-5.625305048E0,1.275583660E1,-5.254911418E0,1.489864149E1
8.514954829E1,-5.680929025E0,1.272783779E1,-5.327781758E0,1.492166438E1
8.515956729E1,-5.766782523E0,1.268499641E1,-5.445493226E0,1.496055852E1
8.516958629E1,-5.873484854E0,1.263267085E1,-5.600701718E0,1.501499440E1
8.517960529E1,-5.988449884E0,1.258396588E1,-5.755758183E0,1.507801319E1
8.518962429E1,1.778632004E-1,5.912561211E0,-5.834502636E0,8.308515897E0
8.519964329E1,-3.046639274E-1,2.250795618E0,-4.914853728E0,5.414304036E0
8.520966229E1,-7.775473154E-1,-1.494758821E0,-3.471004567E0,3.858335971E0
8.521968129E1,-6.073847153E-1,-5.074693215E0,-9.953925705E-1,5.206940924E0
8.522970029E1,3.961933541E-2,-8.714137647E0,7.953466053E-1,8.750448036E0
8.523971929E1,1.351076067E0,-1.251385777E1,1.345721480E0,1.265831778E1
8.524973829E1,3.008938875E0,-1.486202239E1,1.708491071E0,1.525950079E1
8.525975729E1,4.191138584E0,-1.620881157E1,1.060791193E0,1.677547296E1
8.526977629E1,3.384370466E0,-1.850235852E1,6.799551666E-1,1.882162515E1
8.527979529E1,-5.086595222E-1,-2.175113001E1,1.377729138E0,2.180065432E1
8.528981429E1,-5.467750068E0,-2.395126652E1,3.044203141E0,2.475533542E1
8.529983329E1,-8.277969857E0,-2.364737971E1,3.556397012E0,2.530555891E1
8.530985229E1,-7.460060163E0,-2.113716535E1,3.355207186E0,2.266472307E1
8.531987229E1,-5.183999895E0,-1.754750236E1,2.778048409E0,1.850692430E1
8.532989129E1,-2.976610790E0,-1.371494252E1,1.925406546E0,1.416569979E1
8.533991029E1,-2.209627529E-1,-9.832155100E0,9.475820808E-1,9.880182703E0
8.534992929E1,2.688210911E0,-7.123983842E0,6.650913982E-1,7.643295771E0
8.535994829E1,5.158089128E0,-4.839957327E0,8.990303104E-1,7.130170116E0
8.536996729E1,6.440049060E0,-3.541829259E0,1.997749175E0,7.616415703E0
8.537998629E1,5.990761288E0,-3.087516391E0,2.930610452E0,7.349180628E0
8.539000529E1,4.820540771E0,-3.019395159E0,3.136718956E0,6.495642097E0
8.540002429E1,2.845235841E0,-3.850731815E0,3.043450019E0,5.673278639E0
8.541004329E1,4.403862628E-1,-5.022444250E0,3.002309010E0,5.867942203E0
8.542006229E1,-9.155894058E-1,-6.233029559E0,2.499987577E0,6.777824085E0
8.543008129E1,-1.177824018E0,-7.494970964E0,2.261729765E0,7.916898426E0
8.544010029E1,-9.884137724E-1,-8.600705171E0,1.888773301E0,8.860956823E0
8.545011929E1,-3.456486516E-1,-9.562877955E0,1.473620113E0,9.681924603E0
8.546013829E1,6.132656255E-1,-1.034301581E1,1.925565298E0,1.053858968E1
8.547015729E1,1.399242214E0,-1.090822170E1,2.282488697E0,1.123196039E1
8.548017629E1,1.724922186E0,-1.138990714E1,2.259510309E0,1.173928141E1
8.549019529E1,1.495403184E0,-1.170879674E1,2.341530226E0,1.203390692E1
8.550021429E1,7.074467281E-1,-1.190749917E1,2.345733351E0,1.215695201E1
8.551023329E1,1.481834281E-1,-1.195610005E1,2.252207136E0,1.216728087E1
8.552025229E1,1.718482062E-2,-1.188131066E1,1.948376455E0,1.204001699E1
8.553027129E1,2.952494533E-1,-1.153154425E1,1.461010884E0,1.162747771E1
8.554029029E1,9.999251128E-1,-1.101148003E1,1.122155674E0,1.111358520E1
8.555031029E1,1.849608212E0,-1.022453017E1,9.817916545E-1,1.043676111E1
8.556032929E1,2.439159577E0,-9.423917121E0,9.114324009E-1,9.777035459E0
8.557034829E1,2.616726945E0,-8.476102175E0,6.343410373E-1,8.893478315E0
8.558036729E1,2.468593876E0,-7.238793921E0,4.387645376E-1,7.660718470E0
8.559038629E1,1.905621468E0,-5.729376131E0,-8.601517349E-2,6.038587802E0
8.560040529E1,1.149117186E0,-3.309295433E0,-3.382708103E0,4.869765978E0
8.561042429E1,2.160838544E-3,4.521201628E-1,-6.009763570E0,6.026746674E0
8.562044329E1,-2.637137529E0,4.494637728E0,-3.429574706E0,6.238448951E0
8.563046229E1,-6.739527658E0,9.203574740E0,1.195973994E0,1.146984633E1
8.564048129E1,-9.000056552E0,1.421701837E1,2.175503946E0,1.696636221E1
8.565050029E1,-9.153351835E0,1.419542577E1,2.178119406E0,1.703050695E1
8.566051929E1,-9.311552932E0,1.416616397E1,2.139971878E0,1.708697455E1
8.567053829E1,-9.417995061E0,1.414416089E1,2.097150671E0,1.712173938E1
8.568055729E1,-9.449956527E0,1.413585668E1,2.075565236E0,1.712985970E1
8.569057629E1,-9.410244577E0,1.414384398E1,2.092077920E0,1.711659474E1
8.570059529E1,-9.327221131E0,1.416727962E1,2.152678170E0,1.709803758E1
8.571061429E1,-9.230413460E0,1.419760795E1,2.229577242E0,1.708050406E1
8.572063329E1,-9.141243421E0,1.422447942E1,2.290130130E0,1.706290837E1
8.573065229E1,-9.070983278E0,1.424302211E1,2.323941947E0,1.704544287E1
8.574067129E1,-9.021559103E0,1.425312259E1,2.334683575E0,1.702911564E1
8.575069029E1,-2.191900416E0,7.216370434E0,-6.218630791E-1,7.567505755E0
8.576071029E1,-1.402568695E-1,4.446702839E0,2.233175619E0,4.977942493E0
8.577072929E1,1.259192628E0,2.427946957E0,3.669347677E0,4.576527600E0
8.578074829E1,2.343583037E0,8.357425332E-1,3.423921033E0,4.232503074E0
8.579076729E1,2.950831878E0,-3.687049538E-1,2.545895237E0,3.914707482E0
8.580078629E1,3.180501153E0,-1.238163117E0,1.415959842E0,3.695074798E0
8.581080529E1,3.248522982E0,-1.853293712E0,4.605071166E-1,3.768244413E0
8.582082429E1,3.081007270E0,-2.295951911E0,1.662860423E-2,3.842431195E0
8.583084329E1,2.789293190E0,-2.696380348E0,6.038770437E-2,3.879983267E0
8.584086229E1,2.338486896E0,-3.409619036E0,1.731699693E-1,4.138116815E0
8.585088129E1,1.745210124E0,-4.374758697E0,1.198538876E-1,4.711542952E0
8.586090029E1,9.113365066E-1,-5.558950260E0,-5.372991845E-2,5.633413630E0
8.587091929E1,5.686621875E-2,-6.834353709E0,-1.371537521E-2,6.834604048E0
8.588093829E1,-4.731998138E-1,-8.059327261E0,1.508008611E-1,8.074615463E0
8.589095729E1,-7.830620438E-1,-8.912583375E0,1.461290820E-1,8.948110543E0
8.590097629E1,-9.379569791E-1,-9.307363987E0,2.055537499E-2,9.354528861E0
8.591099529E1,-8.356997024E-1,-9.203997493E0,-2.099280520E-1,9.244243270E0
8.592101429E1,-4.277036521E-1,-8.732994917E0,-5.062881839E-1,8.758108150E0
8.593103329E1,4.429602072E-2,-7.779622192E0,-7.790081692E-1,7.818653165E0
8.594105229E1,4.641507360E-1,-6.455931852E0,-7.850798448E-1,6.520033922E0
8.595107129E1,7.524804481E-1,-5.061647492E0,-6.759566943E-1,5.161726418E0
8.596109129E1,7.742787950E-1,-3.475878514E0,-5.356295852E-1,3.601130121E0
8.597111029E1,4.098481558E-1,-1.804240251E0,-1.554096365E-1,1.856720374E0
8.598112929E1,-8.094446808E-3,-9.090607703E-2,3.092778739E-1,3.224627702E-1
8.599114829E1,-2.283934859E-1,1.443204505E0,4.641285896E-1,1.533107359E0
8.600116729E1,-2.333598185E-1,2.874379533E0,2.379769993E-1,2.893639154E0
8.601118567E1,2.682818024E-1,4.064307214E0,-5.942759156E-2,4.073585631E0
8.602120467E1,1.116265262E0,4.881522844E0,-1.929616249E-1,5.011242122E0
8.603122367E1,1.876474560E0,5.124053655E0,-3.502960917E-1,5.468070042E0
8.604124267E1,2.168213784E0,4.852603101E0,-3.724244408E-1,5.328002236E0
8.605126167E1,1.952656471E0,4.170767469E0,-4.423411332E-2,4.605445172E0
8.606128067E1,1.524802692E0,3.389325689E0,3.549738642E-1,3.733437869E0
8.607129967E1,1.046657961E0,2.540750272E0,7.435377165E-1,2.846709182E0
8.608131867E1,6.639701215E-1,1.546480367E0,1.114617298E0,2.018620709E0
8.609133767E1,4.151727766E-1,5.606655353E-1,9.461788952E-1,1.175571682E0
8.610135667E1,1.126348420E-1,-9.815545499E-2,-3.014953029E-1,3.364825681E-1
8.611137567E1,-2.370244879E-1,-3.325931346E-1,6.140850397E-1,7.374952454E-1
8.612139467E1,-3.939261876E-2,-1.034346136E0,4.590613560E-1,1.132325500E0
8.613141367E1,-7.372001387E-2,-1.649429954E0,-8.052995896E-1,1.836997888E0
8.614143267E1,-4.109372728E-1,-1.498308665E0,-1.321108210E-1,1.559247116E0
8.615145167E1,-4.298985507E-1,-1.208503116E0,6.904041409E-1,1.456691602E0
8.616147167E1,-2.572950304E-1,-1.245853960E0,3.455599201E-1,1.318242952E0
8.617149067E1,-7.908651531E-2,-1.410886944E0,-5.871856185E-1,1.530242986E0
8.618150967E1,-9.929149590E-2,-1.355489838E0,-6.048418709E-1,1.487630731E0
8.619152867E1,-8.125378579E-2,-1.303969436E0,-2.161411389E-1,1.324256569E0
8.620154767E1,-1.965563469E-2,-1.286137183E0,-5.529472472E-2,1.287475321E0
8.621156667E1,1.280714183E-1,-1.159947837E0,-8.887882909E-2,1.170376315E0
8.622158567E1,3.602286838E-1,-1.080166088E0,-1.189533981E-1,1.144846449E0
8.623160467E1,3.502875401E-1,-7.523653311E-1,-1.616462767E-1,8.455084097E-1
8.624162367E1,2.295485303E-1,-1.041441733E-1,1.558633804E-2,2.525499367E-1
8.625164267E1,1.608312479E-1,6.136489105E-1,3.716221297E-1,7.352106385E-1
8.626166167E1,6.781966165E-3,1.299499825E0,7.321778190E-1,1.491586453E0
8.627168067E1,-2.506313972E-2,1.832205144E0,8.327990448E-1,2.012748892E0
8.628169967E1,9.921255849E-2,1.941742204E0,6.950819135E-1,2.064786862E0
8.629171867E1,1.371385494E-1,1.748267779E0,2.351317076E-1,1.769331548E0
8.630173767E1,5.666193165E-2,1.359371805E0,1.007557301E-1,1.364277829E0
8.631175667E1,-2.773743689E-2,8.395426387E-1,2.225029278E-1,8.689699422E-1
8.632177567E1,-4.239589490E-2,2.896494287E-1,4.093750795E-2,2.955843078E-1
8.633179467E1,-1.185010611E-1,-2.433739793E-1,-7.248791417E-2,2.802282873E-1
8.634181367E1,-3.465679801E-1,-6.037039661E-1,3.103772600E-1,7.621691985E-1
8.635183367E1,-4.976886839E-1,-8.362752146E-1,7.205535543E-1,1.210887148E0
8.636185267E1,-5.513626152E-1,-1.019314114E0,8.940708482E-1,1.463681891E0
8.637187167E1,-5.915356911E-1,-1.118816183E0,8.916758287E-1,1.548144021E0
8.638189067E1,-6.174642187E-1,-1.063290439E0,7.560847449E-1,1.443437827E0
8.639190967E1,-5.585065240E-1,-8.929411662E-1,6.924015498E-1,1.260433802E0
8.640192867E1,-3.898264854E-1,-7.442651832E-1,8.851210999E-1,1.220383019E0
8.641194767E1,-2.425852265E-1,-6.307526010E-1,1.116739837E0,1.305298548E0
8.642196667E1,-1.409367179E-1,-6.147329843E-1,1.037631687E0,1.214264929E0
8.643198567E1,-1.215078821E-1,-6.972401208E-1,9.562817144E-1,1.189698562E0
8.644200467E1,-2.313929979E-1,-7.046614069E-1,9.641544056E-1,1.216422680E0
8.645202367E1,-2.939095639E-1,-7.292062640E-1,9.665213585E-1,1.245908562E0
8.646204267E1,-3.335760516E-1,-7.827796233E-1,1.007131368E0,1.318457626E0
8.647206167E1,-4.283782746E-1,-7.177264255E-1,9.752243543E-1,1.284407143E0
8.648208067E1,-4.803240979E-1,-5.346272993E-1,9.288231897E-1,1.174414793E0
8.649209967E1,-4.437552092E-1,-2.784134191E-1,9.987208056E-1,1.127774785E0
8.650211867E1,-3.442508016E-1,1.935720742E-2,1.327110962E0,1.371169873E0
8.651213767E1,-1.943944485E-1,2.754898113E-1,1.663187867E0,1.697020247E0
8.652215667E1,-2.714551594E-2,3.497845334E-1,6.720824754E-1,7.581430951E-1
8.653217567E1,-2.356931499E-1,5.883632112E-1,-2.448576372E-2,6.342886423E-1
8.654219567E1,-4.352860655E-1,1.094889377E0,2.409324160E0,2.681995453E0
8.655221467E1,-2.178479594E-1,1.050204955E0,2.363304234E0,2.595302503E0
8.656223367E1,-1.149868480E-1,5.695381004E-1,5.823674762E-1,8.226466437E-1
8.657225267E1,-3.115960390E-1,1.470960653E-1,-3.834377445E-2,3.466981238E-1
8.658227167E1,-2.857009136E-1,-2.211896431E-1,8.172070058E-1,8.935195356E-1
8.659229067E1,8.542475089E-2,-5.319317329E-1,1.120243489E0,1.243058418E0
8.660230967E1,2.233982096E-1,-1.126526322E0,7.801553929E-1,1.388384223E0
8.661232867E1,8.702023678E-2,-1.587258849E0,8.187702589E-1,1.788112947E0
8.662234767E1,-2.113403007E-1,-1.693629057E0,1.261930733E0,2.122619438E0
8.663236667E1,-1.275293814E-1,-1.881097223E0,1.581685867E0,2.460999936E0
8.664238567E1,1.087020048E-1,-2.243906429E0,1.591163034E0,2.752949689E0
8.665240467E1,1.272540506E-1,-2.561312590E0,1.388428373E0,2.916204576E0
8.666242367E1,1.831764556E-1,-3.001901459E0,1.383275953E0,3.310350185E0
